0.061887,0.007257,0.014449,0.291532,0.291532,0.061887,0.325610,0.038314,0.100645,0.000285,0.291532,0.000000,0.079695,0.007257,0.046483,0.038314,0.038314,0.061887,0.014519,0.000285
0.086644,0.008408,0.001335,0.060693,0.094862,0.094862,0.010357,0.153665,0.034299,0.013895,0.094862,0.000000,0.003708,0.008408,0.135583,0.028427,0.028427,0.076087,0.014953,0.018034
0.008221,0.003868,0.032100,0.053289,0.063315,0.021406,0.031618,0.000123,0.003461,0.002434,0.092362,0.000000,0.002187,0.003868,0.086982,0.024750,0.024750,0.092362,0.064146,0.054283
0.136338,0.001547,0.002188,0.099351,0.136338,0.108859,0.011988,0.033972,0.031264,0.002025,0.113135,0.000000,0.018477,0.001547,0.110065,0.002331,0.002331,0.069278,0.071274,0.081285
0.110741,0.071599,0.000731,0.023451,0.212634,0.075859,0.036338,0.060827,0.021954,0.012405,0.125485,0.105444,0.113621,0.009454,0.056635,0.011321,0.011321,0.050057,0.098339,0.063646
0.077933,0.016277,0.001124,0.064949,0.115408,0.059254,0.056709,0.053859,0.057546,0.004723,0.073439,0.083954,0.105558,0.000467,0.050991,0.000405,0.000405,0.018869,0.077933,0.065456
0.150544,0.011191,0.000108,0.061858,0.159413,0.101319,0.043934,0.071121,0.057222,0.002355,0.126980,0.025683,0.064560,0.006926,0.109425,0.000087,0.000087,0.041117,0.098653,0.092631
0.141916,0.008657,0.001491,0.106107,0.146435,0.133286,0.133286,0.087659,0.097734,0.003171,0.155553,0.028266,0.100850,0.001262,0.143421,0.001958,0.001958,0.028266,0.107102,0.060250
0.013810,0.000884,0.001304,0.008042,0.008042,0.003174,0.011708,0.015759,0.005851,0.008042,0.008042,0.001049,0.008114,0.000884,0.000884,0.000029,0.000029,0.000964,0.009270,0.008768
0.070877,0.142496,0.036713,0.052627,0.003357,0.091758,0.294146,0.000370,0.115509,0.024129,0.037498,0.098893,0.173248,0.142496,0.037498,0.036713,0.036713,0.142496,0.036877,0.024129
0.217377,0.003909,0.024218,0.167554,0.079070,0.088516,0.063639,0.128164,0.181465,0.017691,0.111239,0.120308,0.017719,0.005039,0.049944,0.014443,0.014443,0.017691,0.135995,0.141965
0.167659,0.004153,0.013796,0.188676,0.199326,0.113750,0.005638,0.178435,0.053614,0.013186,0.201112,0.082139,0.044469,0.004153,0.077105,0.012313,0.012313,0.015851,0.092225,0.070425
0.016449,0.000331,0.030515,0.096060,0.002235,0.001281,0.072809,0.004030,0.061903,0.001570,0.002612,0.065267,0.000026,0.000331,0.002612,0.007481,0.007481,0.010132,0.000791,0.008654
0.108677,0.009197,0.001470,0.056186,0.096464,0.003705,0.005555,0.086101,0.047096,0.012047,0.067460,0.042531,0.028077,0.000022,0.068140,0.011787,0.011787,0.023456,0.008364,0.016355
0.026732,0.004723,0.000852,0.035394,0.037106,0.024157,0.013660,0.024983,0.005926,0.001940,0.015704,0.010369,0.010878,0.002732,0.029833,0.000160,0.000160,0.000698,0.007836,0.002918
0.038394,0.017760,0.001964,0.052957,0.062262,0.010062,0.003953,0.075373,0.066497,0.002790,0.025801,0.036863,0.009238,0.001307,0.036863,0.025275,0.025275,0.009651,0.028269,0.033720
0.005568,0.001673,0.000000,0.120287,0.346714,0.031864,0.000101,0.005568,0.015769,0.149193,0.190698,0.009240,0.044922,0.001673,0.011927,0.148278,0.148278,0.414401,0.000101,0.001673
0.198083,0.178183,0.000389,0.250020,0.255877,0.313193,0.109770,0.198083,0.155023,0.017514,0.155023,0.005697,0.136148,0.000358,0.118867,0.010733,0.010733,0.032328,0.005697,0.053928
0.003089,0.001144,0.000393,0.038359,0.018912,0.002419,0.000277,0.032220,0.000051,0.002233,0.018550,0.000893,0.000180,0.001098,0.019978,0.000223,0.000223,0.019606,0.017460,0.013656
0.000357,0.011356,0.001062,0.012771,0.014326,0.003089,0.003080,0.014063,0.002078,0.003579,0.020983,0.003697,0.001832,0.012729,0.009891,0.012329,0.007334,0.037774,0.018627,0.016820
0.000161,0.009337,0.000318,0.026647,0.014546,0.000101,0.000193,0.031063,0.000003,0.000001,0.023505,0.005742,0.001936,0.011668,0.003577,0.001204,0.001387,0.037210,0.022476,0.021863
0.007080,0.000127,0.000012,0.040887,0.028585,0.003182,0.008202,0.033432,0.006559,0.003896,0.029800,0.004141,0.000895,0.003436,0.009340,0.000036,0.000001,0.017229,0.000338,0.002178
0.004676,0.009919,0.000338,0.024076,0.023037,0.004547,0.005633,0.026502,0.000362,0.004401,0.029047,0.001474,0.001653,0.007476,0.012707,0.005123,0.005163,0.042714,0.008417,0.008502
0.038415,0.000665,0.009982,0.054882,0.039604,0.016116,0.000315,0.015156,0.011131,0.001071,0.038903,0.000000,0.063109,0.000665,0.045274,0.026388,0.026388,0.002036,0.044736,0.045649
0.009523,0.077500,0.013499,0.001734,0.007286,0.037198,0.011653,0.040659,0.002411,0.098416,0.000290,0.000000,0.001687,0.077500,0.071274,0.117860,0.117860,0.023877,0.003292,0.006423
0.388813,0.016627,0.015323,0.087139,0.115460,0.363132,0.239732,0.002039,0.131587,0.004447,0.032031,0.050080,0.009661,0.018191,0.018191,0.007857,0.007857,0.004447,0.042020,0.176928
0.176928,0.032698,0.000000,0.100686,0.339040,0.040499,0.060856,0.086459,0.018002,0.159430,0.176928,0.087139,0.149224,0.032698,0.159430,0.052915,0.052915,0.087139,0.118591,0.137727
0.128236,0.040673,0.148807,0.231084,0.304657,0.000000,0.044158,0.231084,0.128236,0.031212,0.128236,0.000000,0.005976,0.040673,0.061819,0.007625,0.007625,0.128236,0.020571,0.031212
0.066046,0.000390,0.019304,0.029072,0.109471,0.045987,0.030354,0.055368,0.031104,0.009290,0.112832,0.011018,0.014678,0.000390,0.044076,0.030463,0.030463,0.073421,0.154273,0.052932
0.022778,0.034961,0.012658,0.085433,0.059052,0.022593,0.000864,0.079567,0.000039,0.005655,0.037728,0.000000,0.042755,0.034961,0.068453,0.000919,0.000919,0.000353,0.048930,0.030652
0.079214,0.002923,0.000293,0.042544,0.094237,0.034892,0.014468,0.011624,0.030820,0.005367,0.088252,0.000000,0.054828,0.002923,0.062578,0.017811,0.017811,0.048990,0.079118,0.063223
0.068297,0.019723,0.000000,0.160750,0.150236,0.075557,0.045154,0.039855,0.007086,0.024674,0.068297,0.000000,0.000024,0.004950,0.016849,0.003013,0.003013,0.068297,0.007086,0.046292
0.197310,0.356364,0.000000,0.119490,0.031354,0.056786,0.136508,0.216778,0.145054,0.091098,0.013639,0.000000,0.119490,0.356364,0.000492,0.245873,0.245873,0.216778,0.021380,0.025924
0.124696,0.017767,0.014462,0.017767,0.109346,0.124696,0.010811,0.151498,0.004816,0.075153,0.186622,0.005630,0.103751,0.017767,0.293418,0.014174,0.014174,0.054643,0.175669,0.054643
0.066030,0.000011,0.003838,0.114344,0.099415,0.054543,0.033526,0.000000,0.015368,0.000278,0.099850,0.023687,0.102019,0.000011,0.080214,0.008663,0.008663,0.091604,0.072598,0.079702
0.037229,0.004960,0.032029,0.030934,0.107026,0.000000,0.000122,0.035982,0.018106,0.055400,0.137284,0.070795,0.059861,0.004960,0.012341,0.000012,0.000012,0.091216,0.016940,0.025366
0.045436,0.004568,0.010779,0.054213,0.064921,0.031435,0.000337,0.086915,0.036954,0.037506,0.054051,0.022412,0.047433,0.004568,0.096943,0.017786,0.017786,0.022412,0.005661,0.016414
0.012035,0.012035,0.007871,0.003800,0.085151,0.012035,0.038355,0.003856,0.039067,0.000500,0.039067,0.000000,0.082219,0.012743,0.057990,0.043637,0.043637,0.142572,0.020858,0.059496
0.131936,0.000000,0.101132,0.412589,0.186355,0.500000,0.165532,0.131936,0.044273,0.000000,0.186355,0.000000,0.186355,0.044273,0.254330,0.101132,0.101132,0.044273,0.044273,0.044273
0.000267,0.005931,0.063186,0.008682,0.000203,0.000108,0.003691,0.021932,0.000062,0.000000,0.000946,0.002969,0.008204,0.005931,0.000203,0.003465,0.003465,0.004299,0.002269,0.008670
0.000614,0.007255,0.043053,0.080396,0.058844,0.000197,0.036746,0.064126,0.002845,0.000000,0.098006,0.180008,0.034235,0.007255,0.033363,0.025751,0.025751,0.154458,0.077496,0.076698
0.006397,0.145209,0.015834,0.170417,0.040487,0.000428,0.118252,0.192317,0.000043,0.000000,0.127369,0.063415,0.053157,0.145209,0.019691,0.139674,0.139674,0.115362,0.089597,0.071785
0.035192,0.009715,0.005722,0.003536,0.001724,0.013166,0.050377,0.018741,0.052747,0.000994,0.011182,0.009387,0.017378,0.009715,0.018741,0.005076,0.005076,0.008962,0.000063,0.000055
0.203752,0.196667,0.000000,0.146613,0.340000,0.203752,0.106413,0.260803,0.073944,0.041983,0.203752,0.000000,0.146613,0.196667,0.221963,0.000000,0.000000,0.203752,0.104300,0.146613
